Всевишній	1
Господь	1
Христовий	1
аборт	-1
абсурд	-1
абсурдний	-1
абсурдно	-1
аварійний	-1
аварія	-2
авіаудар	-2
автентичний	1
автомат	-1
автоматний	-2
авторитетний	1
агітка	-1
агонія	-1
агресія	-1
агресивний	-1
адаптований	1
адекватний	1
адекватно	1
ажурний	1
акторський	1
акуратний	1
алкаш	-2
алкоголізм	-1
алогічний	-1
альтруїстичний	1
амбітний	1
амбіція	1
амністія	1
аморальний	-1
аморфний	-1
ангельський	1
аномальний	-1
анти	-1
антиамериканський	-1
антигромадський	-1
антигуманний	-1
антидержавний	-2
антиконституційний	-1
антинаркотичний	1
антинародний	-1
антинауковий	-1
антирадянський	-1
антисанітарний	-1
антисеміт	-1
антисемітський	-2
антисоціальний	-1
антитерористичний	1
антиутопія	-1
антихристиянський	-1
апатичний	-2
апетитний	1
аплодисменти	1
апокаліптичний	-1
арешт	-1
арматура	-2
аромат	1
артилерист	-1
артистичний	1
асоціальний	-2
атакувати	-1
афганський	-1
ахінея	-1
багатий	1
багатовимірний	1
багатогранний	1
багатодітний	1
багатомільйонний	-1
багатообіцяючий	1
багатофункціональність	1
багно	-2
бадьорий	1
бажаний	1
байдуже	-1
байдужість	-1
байдужий	-2
балаканина	-1
балакучий	-1
балалайка	-1
балувати	1
банальність	-1
банально	-1
банда	-1
бандит	-2
бандитський	-1
бандформування	-1
бандюга	-2
бандюк	-2
банкрут	-1
банкрутство	-1
барвистий	1
бароко	1
бароковий	1
батьківський	1
безальтернативний	-1
безбожний	-1
безвідповідальність	-2
безвідповідальний	-1
безвинний	-2
безвихідний	-1
безвихідь	-1
безвольний	-1
безглуздість	-2
безглуздий	-2
безглуздо	-1
безгрішний	1
безгрошовий	-1
бездарність	-2
бездарний	-2
бездіяльність	-1
бездіяти	-1
бездоганний	1
бездоганно	2
бездумний	-2
бездумно	-1
безжалісний	-1
безжальний	-2
безжально	-2
безжурний	2
беззавітний	1
беззаконний	-1
беззаконня	-1
беззахисний	-1
беззмістовний	-1
беззубий	-2
безідейний	-1
безініціативний	-1
безкарність	-1
безкарний	-2
безкомпромісний	-1
безконтрольний	-1
безкорисливий	1
безлад	-1
безладний	-1
безмежний	1
безнадійний	-1
безнадія	-1
безодня	-1
безпека	1
безперебійний	1
безперервний	-1
безперечний	1
безперспективний	-1
безпечний	1
безпечно	2
безпідставний	-1
безповоротний	-1
безпокійний	-1
безпомічний	-2
безпорадний	-2
безправний	-2
безпритульний	-1
безпрограшний	1
безпросвітний	-2
безпутний	-1
безрадісний	-1
безрезультатний	-1
безробіття	-1
безрозсудний	-1
безсердечний	-1
безславний	-2
безсмачний	-1
безсмертний	2
безсовісний	-2
безсоромний	-2
безстрашний	1
безсумнівний	1
безтактовний	-1
безталанний	-1
безтолковий	-2
безтурботний	1
безумний	-2
безумовний	1
безумство	-1
безуспішний	-1
безхмарний	1
безхребетний	-1
безцеремонний	-1
безцільний	-1
безцінний	2
безчесний	-1
безчуттєвий	-1
бентежити	-1
біда	-1
бідність	-1
бідний	-2
бідно	-1
бідолашний	-2
біженець	-1
бійка	-1
бійня	-2
білосніжний	2
біс	-2
бісексуал	-1
бидло	-2
битва	-1
бити	-2
битися	-1
благий	2
благовихований	1
благоговійний	1
благодать	1
благодійність	1
благодійний	1
благодійник	1
благозвучний	1
благополучний	2
благополучно	1
благополуччя	2
благородний	1
благородство	2
благорозумний	1
благословенний	1
благословити	2
благословляти	1
благосний	1
благотворний	1
благоустрій	1
благочестивий	1
блаженний	2
блаженство	1
блакитний	1
блакить	1
блатний	-2
бліднути	-1
ближній	1
близький	1
блиск	2
блискучий	2
блищати	1
блокада	-1
блокадний	-1
блокуватися	-1
блукати	-2
блювати	-1
блювотиння	-2
блюзнірство	-2
блядство	-2
бляклий	-1
богатирський	1
богиня	1
богобоязливий	-1
боговгодно	1
богомерзенний	-2
богословський	1
божевілля	-1
божественний	1
божество	1
божеський	1
болісний	-2
болісно	-1
боліти	-2
болючий	-2
бомба	-2
бомбардувальник	-1
бомбардування	-1
бомбити	-1
бомбування	-1
борг	-1
борговий	-1
борець	1
боягуз	-2
боягузливість	-2
боягузливий	-2
боягузтво	-1
боязкуватий	-1
боязнь	-1
боятися	-2
брак	-2
браконьєр	-2
бракувати	-1
бранка	-2
братовбивчий	-1
братський	1
браття	1
брехати	-1
брехливий	-2
брехня	-1
бродяга	-1
броньований	1
бруд	-1
брудний	-2
бруднити	-1
брутальний	-2
брязкати	-2
бувалий	1
буйний	-2
букет	1
булька	-2
бунт	-2
бунтівник	-1
бунтувати	-1
буржуазія	-1
буржуй	-1
буркотливий	-1
бухати	-2
бюрократ	-1
бюрократія	-1
бюрократизм	-2
в'язаний	1
в'язень	-1
в'язниця	-2
в'ялий	-1
важкий	1
важковиліковний	-2
важкувато	-1
валити	-2
валитися	-2
вандал	-2
вандалізм	-2
варварський	-1
ваххабіт	-1
вбивати	-2
вбивство	-1
вбивця	-2
вбивчий	-1
вбитий	-2
вбогий	-2
вважати	-1
ввічливість	1
ввічливий	1
вгадувати	1
вгамовуватися	-2
вдалий	1
вдало	1
вдаритися	-2
вдержатися	-2
вдосконалення	1
вдосконалюватися	1
вдячність	2
вдячний	1
везучий	1
велелюбний	1
великомасштабний	2
великорос	-1
великоруський	1
великосвітський	-1
величезний	1
величний	1
вельмишановний	1
венеричний	-1
верескливий	-1
верещати	-2
верзтися	-2
верховний	1
веселий	1
веселитися	1
ветхий	-1
вечір	1
вечірка	1
взаємний	1
взаємовигідний	1
взаємоприйнятний	1
відбування	-1
відбувати	-1
відбудовувати	1
відвага	1
відважний	2
відганяти	-2
відгороджувати	-2
відданість	1
відділок	-2
відкат	-2
відкидати	-1
відкритість	1
відкушувати	-1
відмінний	1
відмінниця	1
відмивання	-1
відмовитися	-2
відмовляти	-1
відмовлятися	-1
відмовний	-1
відморозок	-2
відновлення	1
відновлювальний	1
відновлювати	1
відображати	1
відраза	-1
відреставрований	1
відрізати	-1
відринутий	-1
відродження	1
відроджувати	2
відроджуватися	1
відродити	2
відрубувати	-1
відсахнутися	-2
відсвяткувати	1
відсіч	1
відсидка	-2
відставати	-1
відсторонення	-1
відстороняти	-1
відторгнення	-1
відтяти	-2
відхилення	-1
відхиляти	-1
відхожий	-1
відчай	-2
відштовхнути	-1
відщепенець	-2
війна	-1
вільнодумний	1
вірність	2
віроломний	-2
вірусний	-1
вітальний	1
вітати	2
вітатися	1
вічний	1
віщий	1
вибачення	1
вибух	-2
вибухати	-2
вибухівка	-2
виверт	-2
вивчення	1
вигадливий	1
вигадувати	-1
вигідніший	1
вигідний	1
вигідно	1
вигнавши	-2
вигнанець	-1
вигнання	-2
вигнати	-2
вигода	1
виграш	2
вигрібати	-1
видавлювати	-2
видалений	-2
видаляти	-1
видворяти	-1
видовищний	1
вижити	-2
визвольний	1
визначний	1
виїдати	-2
викидати	-1
викинути	-2
викорінення	1
викорінити	-2
використати	1
викрадати	-1
викрадач	-1
викрадення	-1
викривач	-1
викрити	-2
викурювати	-1
вилучення	-1
виляти	-1
вимагати	-1
вимивати	-2
вимирання	-1
вимирати	-2
винагородити	1
винищувати	-1
винність	-1
винний	-2
винуватий	-1
випалювати	-2
випереджати	1
виправдання	-1
виправдатися	1
виправдувальний	1
виразка	-2
виразковий	-1
виразний	1
вирізати	-2
вирізняти	1
вириватися	-2
вироджуватися	-1
виродок	-1
вирок	-2
виростити	1
виручати	1
висадка	-1
виселення	-2
висміювати	-2
виснаження	-1
виснажливий	-1
високий	1
високоефективний	1
висококваліфікований	2
висококласний	2
високоміцний	1
високоморальний	1
високооплачуваний	1
високоосвічений	1
високоповажний	1
високопродуктивний	1
високопрофесійний	1
високотехнологічний	1
високоточний	1
високохудожній	1
високоякісний	2
вистежувати	-2
вистражданий	1
вистрілювати	-1
витік	-1
витісняти	-1
витонченість	2
витончений	2
витончено	1
витрата	-1
витратити	-1
витратний	-2
витривалий	1
витягнути	-2
вихваляти	-2
вихлюпуватися	-2
вишуканий	1
вкинути	-2
вкрасти	-2
вкусити	-2
властивий	1
вмирати	-1
вовтузіння	-2
вогневий	-1
вогник	1
воістину	1
волати	-2
воловий	-2
волонтер	1
вольовий	1
ворог	-2
ворожий	-1
ворушитися	-2
воскресіння	1
впарювати	-1
впевненість	1
впевнений	1
впевнено	1
впертий	-1
впливовий	1
впровадження	1
вражати	1
вражаючий	1
врегулювання	1
врівноваженість	1
вриватися	-2
врода	1
вродливий	1
всебічний	1
всеблагий	1
вселенський	1
всемогутній	1
всеосяжний	1
всеохоплюючий	1
всепереможний	1
всеросійський	1
всміхатися	1
втеча	-1
втікати	-2
втілити	1
втілитися	1
втілювати	1
втішати	1
втома	-1
втомлюватися	-1
вторгатися	-1
вторгнення	-1
вторгнутися	-2
втрата	-1
втратити	-1
втрачений	1
втричі	-1
втручання	-1
втручатися	-1
втягнути	-2
втягувати	-2
вузьколобий	-1
вціліти	1
вчинений	-2
вчинити	-2
гайдамацтво	-2
галасливий	-1
гальмо	-1
гальмувати	-1
ганебний	-2
ганьба	-2
ганьбити	-2
гарантійний	1
гарантований	1
гарантувати	1
гармонійний	1
гармонійно	1
гармонія	1
гарненький	1
гарненько	1
гарний	2
гаснути	-2
гвалтувати	-1
генералісимус	1
геніальний	1
геній	2
героїн	-2
героїчний	2
героїчно	1
герой	1
геройство	1
гівняний	-2
гідність	1
гідний	1
гільза	-1
гіпертонічний	-2
гіпертонія	-2
гіпертрофований	-1
гіпноз	-2
гітлерівець	-2
гітлерівський	-1
гидота	-1
гидувати	-1
гинути	-1
гламурний	-1
глибокодумний	1
гнаний	-1
гнів	-1
гнівний	-1
гнітити	-2
гнітючий	-1
гнида	-2
гнилий	-2
гнисти	-2
гнобитель	-2
гнобити	-1
гнути	-2
голод	-2
голодний	-2
голодомор	-1
голослівний	-1
голубий	1
гомеричний	-1
гомофоб	-1
гоніння	-1
гопник	-1
гордість	1
гордовитий	-1
горілий	-1
горіти	-1
горлати	-2
гостинність	1
гостинний	2
грабіжник	-1
грабіжницький	-2
грабки	-2
грабувати	-1
грамотний	1
грамотно	1
гранатомет	-1
граціозний	1
гріх	-2
гріховний	-1
грішний	-2
грибковий	-1
гримати	-2
грозитися	-2
громада	1
громіздкий	-1
грубуватий	-1
грунтовний	1
групка	-1
губитися	-1
гудіти	-1
гуманістичний	1
гуманний	1
гумор	1
гумористичний	1
ґвалтівник	-2
ґвалтування	-2
ґвалтувати	-2
ґрунтовний	1
давити	-2
давньоруський	1
даремний	-1
даремно	-1
дарувати	1
дбайливий	1
двієчник	-1
двосторонній	1
двоякий	-1
дебіл	-2
деблокування	1
дев'яностий	-1
девіантний	-1
дегенерат	-2
дегенеративний	-1
деградація	-1
деградувати	-2
дезертирувати	-2
дезінформація	-1
дезінформувати	-2
декласований	-1
демократичний	1
демон	-1
демонічний	-2
демпінгувати	-2
депортація	-1
депресія	-1
депресивний	-1
деспот	-2
деспотичний	-2
дестабілізація	-1
деструктивний	-1
дефект	-1
дефіцит	-1
дефіцитний	-1
джинса	-1
діапазон	1
дівка	-1
дідівщина	-1
дієвість	1
діоксин	-2
дірка	-1
дірявий	-1
дітлахи	1
діяч	-1
диверсант	-1
диверсійний	-1
диверсія	-1
дивина	-1
дивний	-1
дивовижний	1
дизайнерський	1
дикість	-1
дикий	-2
дилетантський	-1
диплом	1
дипломатія	1
дисгармонійний	-1
дискомфортний	-1
дискредитація	-1
дискредитувати	-1
дискримінаційний	-1
дискримінація	-1
дисфункція	-2
дитинство	1
дитя	1
диявол	-1
диявольський	-2
добірний	-1
добити	-2
доблесний	1
доблесть	1
добріти	2
добрий	2
добро	1
добробут	1
добровільно	1
доброволець	1
добровольчий	1
добродійний	1
доброзичливість	2
доброзичливий	1
добропорядний	2
доброта	1
добротний	2
доброчесний	1
доброякісний	1
довговічний	1
довголіття	2
довгоочікуваний	1
довір'я	1
довіра	1
довірчий	1
довіряти	1
довічний	-2
доглянутий	1
дожити	1
докір	-2
доконати	-2
докочуватися	-1
докучати	-1
докучливий	-1
домагання	-2
допитливий	1
допитувати	-1
допитуючи	-2
доплата	1
допомога	1
доречний	1
дорікати	-1
дорогий	1
дорогоцінний	1
дорожнеча	-1
досвідчений	2
досконалість	1
досконалий	1
дослідження	1
достаток	2
достовірно	1
достойний	1
досягнення	1
досягти	1
дохлий	-2
дохнути	-2
доходність	1
доцільний	1
дошкуляти	-2
дражнити	-2
драконівський	-2
драматичний	-1
дратівливий	-1
дратувати	-2
дратуватися	-2
дріб'язковий	-1
другосортний	-1
дружити	1
дружній	1
дружний	2
дужий	1
дупа	-2
дурацький	-1
дурень	-2
дурість	-1
дурити	-2
дурний	-2
дурник	-1
дурниця	-1
дурнуватий	-1
духовність	1
душити	-2
дякувати	1
євроатлантичний	1
єдність	1
єресь	-1
єхидний	-2
егоїзм	-2
егоїстичний	-1
егоцентричний	-1
ейфорія	2
еквівалентний	1
екологічний	1
економити	-1
ексклюзивний	1
експансія	-1
експлуатувати	-1
експресивний	1
експропріація	-1
екстравагантний	-1
екстремальний	1
екстремізм	-1
екстремістський	-1
елегантний	2
елітний	1
ембарго	-1
емфізема	-2
енергійний	2
енергонезалежний	1
ентузіаст	1
епілептичний	-2
епічний	1
епохальний	1
еротичний	-1
естетичний	1
етичний	1
ефект	1
ефективність	2
ефективний	1
ефективно	1
ефемерний	-1
жаданий	1
жадібність	-1
жадібний	-1
жалісливий	1
жалити	-1
жалувати	-2
жалюгідний	-2
жартівливий	1
жахати	-1
жахатися	-2
жахливий	-2
жахливо	-1
жебрак	-1
жертва	-2
жертвувати	-1
жерти	-2
жіночний	1
живий	1
живоносний	1
животрепетне	1
живучий	1
жид	-1
жидівський	-1
жирувати	-2
життєздатний	1
життєрадісний	1
життєстверджуючий	1
жовчний	-1
жопа	-2
жорстокість	-2
жорстокий	-2
жриця	1
жура	-1
з'єднання	-1
заарештований	-1
забезпечення	1
забетонувати	-2
забивати	-1
заблудлий	-1
заблукати	-1
заборгованість	-1
заборонний	-1
забороняти	-1
заборонятися	-1
забруднення	-1
завагітніти	-2
завербовувати	-1
завербувати	-2
завершити	1
завестися	-2
завзятість	1
завзятий	1
завивання	-1
завивати	-1
завидний	1
завинити	-2
завчасний	1
загальнолюдський	1
загальносвітовий	1
заганяти	-2
загарбник	-1
загартовувати	2
загасити	-2
загибель	-1
загинути	-2
заговорювати	-2
загострення	-1
загострюватися	-1
загрожувати	-2
загроза	-1
загрузнути	-2
загубити	-1
задавлювати	-1
задавнений	-2
задіяний	-2
задовільний	1
задоволення	2
задушевний	1
задушений	-2
задушити	-1
зажерливий	-2
зажертися	-2
заздрісний	-1
заздрість	-1
зазіхати	-2
заїдати	-2
зайвий	-1
зайобувати	-2
закінчити	-2
закликати	1
заклопотаність	-1
заколотник	-2
закомплексований	-1
закопувати	-2
закохуватися	1
закурювати	1
закусити	-2
залучати	1
залякування	-1
заманливий	1
замаскований	-2
замах	-2
замикати	-1
замкнутий	-1
замовкнути	-2
замовчувати	-1
заморочуватися	-1
заморський	1
замучений	-2
занапастити	-2
занепад	-1
занепадницький	-1
занепокоєння	-1
занепокоїтися	-2
занудити	-2
занудний	-1
занудьгувати	-1
заохочувальний	1
запалення	-1
запаморочливий	1
запеклий	-1
заперечувати	-1
запідозрити	-2
запідозрювати	-1
запізнення	-1
заплутувати	-1
запобігати	1
заповітний	1
заподіювати	-2
заподіяний	-2
запороти	-2
запроторити	-2
запроторювати	-2
заражати	-2
заражатися	-1
зараження	-1
зараза	-2
зарватися	-2
зарепетувати	-2
зарізати	-2
заробітчанин	-1
заручник	-2
зарядитися	1
засвічуватись	-1
засідка	-1
заслуга	1
заслужений	2
заслужено	1
заслужити	1
засмучувати	-1
засмучуватися	-1
заспокійливий	-2
заспокоювати	1
заспокоюватися	1
застарівати	-1
застарілий	-1
застійний	-1
застогнати	-2
застрелюватися	-1
застрягати	-2
засуджений	-2
засуджувати	-1
засуджуючи	-2
засудити	-2
затаєний	-2
затишний	1
затоплення	-1
затоплювати	-1
затримати	-2
затримувати	-2
затягуватися	-1
зауваження	-1
захват	2
захворювання	-1
захист	1
захланний	-2
заховати	-2
захоплений	1
захоплення	2
захоплювати	2
захоплюватися	1
захоплюючий	1
зацікавлювати	1
зациклюватися	-1
зачаровувати	1
зачарування	1
зашити	-2
зашкалювати	-1
зашкарублий	-1
зашкутильгати	-2
зашморг	-2
збалансований	1
збанкрутувати	-2
зберігати	1
збільшувати	1
збитковий	-1
збиток	-1
зближення	1
збоченець	-2
збочення	-1
збочувати	-1
збрехати	-2
зброя	-1
збудник	-1
збунтуватися	-2
збурити	-2
збутися	2
зважений	1
звалювати	-2
звалюватися	-1
звання	1
звершений	1
звільнення	1
звільняти	1
звільнятися	1
звіріти	-1
звірство	-2
звітувати	-1
звинуватити	-2
звинувачення	-1
звинувачувати	-2
зводити	-2
зволікати	-1
зворушливий	1
згвалтування	-2
згвалтувати	-2
згинути	-2
згорьований	-2
зграя	-1
згубний	-1
згуртований	1
зґвалтований	-2
зґвалтувати	-2
здавлюючи	-2
здерти	-2
здібний	1
здирство	-1
здобути	1
здогад	-2
здолати	1
здорожчати	-1
здохнути	-2
здравий	1
здраво	1
здравомислячий	1
зек	-1
зібраний	1
зізнаватися	-2
зіпсувати	-1
зіпсуватися	-2
зірка	1
зіткнення	-1
злагода	1
злагоджений	1
зламати	-2
зламатися	-2
зламувати	-1
зле	-1
злісний	-2
злість	-2
зливати	-1
злидні	-1
злий	-2
злити	-2
злитися	-1
злиття	1
зло	-1
зловживання	-2
зловмисний	-1
зловмисник	-2
злодійський	-2
злодіяння	-2
злом	-1
зломлений	-2
злопам'ятний	-2
злорадний	-1
злочин	-1
злочинний	-2
злочинниця	-2
злощасний	-1
злоякісний	-1
злякати	-2
злякатися	-1
змагати	-2
зменшуватися	-2
змести	-2
змітати	-1
зміцнення	1
зміцнити	1
змова	-1
змовник	-1
змучений	-1
змушувати	-1
знак	1
знаменний	1
значний	1
зневажати	-2
зневажливий	-1
знеможений	-2
знехотя	-1
знешкоджувати	1
зніяковілість	-1
знижуватися	-1
зникнути	-1
знищений	-2
знищення	-1
знищити	-2
знищувати	-1
знищуватися	-1
знос	-1
знущальний	-1
знущання	-2
знущатися	-2
зобов'язувати	-1
золотий	1
зомбі	-1
зомбувати	-2
зрада	-2
зраджувати	-1
зрадник	-2
зрадництво	-2
зрадницький	-2
зрадниця	-2
зривати	-2
зручність	1
зручний	1
зручно	1
зсув	-1
зубожілий	-1
зупинка	-1
зустрінути	1
зухвалий	1
зухвальство	-2
зціпити	-2
зчинити	-1
зчиняти	-2
ідеал	1
ідеалізм	1
ідеалізувати	-2
ідеальний	1
ідейний	1
ідіот	-1
ідіотизм	-2
ідіотський	-1
ізгой	-2
ілюзія	-1
іменинниця	1
імператорський	1
імпонувати	1
імунітет	1
інвалід	-1
інвалідність	-1
індиферентний	-1
індульгенція	1
інклюзивний	1
інкримінований	-2
інноваційний	1
інородець	-1
інсинуація	-2
інсульт	-1
інтеграція	1
інтегрований	1
інтелектуал	1
інтелектуальний	1
інтелігентний	2
інтелігенція	1
інтенсивний	1
інтенсифікація	1
інтервенція	-1
інтриганство	-2
інтуїція	1
інфантильний	-1
інфаркт	-1
інфекція	-2
інфернальний	-1
інформувати	1
інцест	-1
інцидент	-1
іракський	-1
іржавий	-1
ісламіст	-2
ісламістський	-1
істеричний	-2
істинний	1
істинно	1
їдкий	-1
казковий	1
казнокрад	-1
каліцтво	-2
калічити	-1
камерний	1
капати	-2
капіталіст	-1
карати	-2
каратися	-2
караючи	-2
карколомний	1
картати	-2
карцер	-2
кат	-2
катаклізм	-1
катастрофа	-1
катастрофічний	-2
катастрофічно	-2
категоричний	-1
катівня	-2
каторга	-2
каторжна	-2
катувати	-2
кацап	-2
каюта	1
каятися	-2
кваліфікований	1
квіти	1
кволий	-1
кепкувати	-2
кепський	-1
кілер	-1
кінчений	-2
кістлявий	-1
кидатися	-2
кинутий	-2
кислий	-1
класний	1
клофелін	-2
кмітливий	1
коїти	-2
колапс	-2
коливатися	-1
колись	-1
комбінаційний	1
комбінований	1
комедія	1
компанійський	1
компетентний	1
комплексний	1
комплімент	1
компроміс	1
комунікабельність	1
комфортабельний	1
комфортний	1
комфортно	1
конвульсія	-2
конкурентний	1
конкурентоспроможний	1
конкурс	1
конструкція	1
контрабанда	-1
контртерористичний	1
конфіскація	-1
конфіскувати	-1
конфлікт	-1
конфліктний	-1
конфліктувати	-2
концентраційний	-2
концтабір	-1
коняка	1
копати	-2
копійчаний	-1
копіткий	1
коріння	1
корисливий	-1
корисний	1
короста	-2
коротенький	1
корумпувати	-1
корупційний	-2
корупціонер	-1
корупція	-1
корчитися	-2
корявий	-1
кошмар	-2
кошмарний	-1
кошти	1
коштовний	-1
крадіжка	-1
краєвид	1
крапелька	1
крапельниця	-1
красень	1
красивий	1
красний	1
красномовний	2
красти	-2
крах	-2
кращати	1
кращий	2
кредит	-1
кривавий	-2
кривдити	-2
кривдник	-1
криза	-1
кризовий	-1
крик	-1
крикливий	-1
кримінал	-1
криміналістичний	-1
кримінальний	-1
криміногенний	-1
критика	-2
критиканство	-2
критикувати	-2
критися	-2
критичний	-2
крихітка	1
крихітний	-1
крихкий	-1
кричати	-2
кричущий	-1
кришталевий	1
кровожерливий	-2
кровопролитний	-1
кровопролиття	-2
кровотеча	-1
кропіткий	1
крутий	2
крутитися	-2
ксенофобія	-1
ксенофобський	-2
кубло	-2
кульгати	-2
куля	-1
купка	-1
курортний	1
куртуазний	-1
кухарка	-1
кухонний	-2
лайка	-2
лайливий	-1
лакей	-2
ламати	-2
ламатися	-1
ламаючи	-2
ласий	1
ласкавий	1
лауреат	2
лаятися	-1
левиний	1
легальний	1
легендарний	1
легітимний	1
легкість	1
легкий	1
легковажний	-1
легковірний	-1
легший	1
ледар	-1
ледачий	-1
лесбійка	-1
лжа	-2
лженаука	-1
ліквідація	-1
ліквідний	1
ліки	1
лікувальний	1
лікувати	1
лілія	1
лінчування	-2
липовий	-2
лихий	-2
лихо	-1
лихоманка	-1
лихослів'я	-2
лицемірний	-2
лицемірно	-1
лопнути	-1
лохів	-1
лояльність	1
лузер	-2
лукавий	-2
лукавити	-1
лупити	-2
люб'язний	1
любий	1
люблячий	2
любов	2
людинолюбний	1
людиноненависницький	-2
людожер	-1
людяний	1
лютий	-2
лютувати	-2
лють	-2
лякати	-1
лякливий	-2
ляп	-1
м'якотілість	-2
м'якотілих	-1
м`ясопродукт	-1
магічний	1
мажор	-2
мажорний	-1
майстерний	1
максимізувати	1
маловивчений	-1
малограмотний	-1
малодоступний	-1
малоефективний	-1
малоосвічений	-1
малорос	-2
малоцікавий	-1
малуватий	-1
мальовничий	1
малювання	1
малюнок	1
малярія	-2
маніакальний	-1
маніпулювати	-1
маніпуляція	-1
манірний	-1
маразматичний	-1
маргінал	-1
маріонетка	-1
марність	-2
марний	-1
марнославство	-1
марнота	-2
мародерство	-2
масонський	-2
масштабний	1
матеріальний	1
матінка	1
мафіозний	-1
мафія	-1
махінація	-2
маячити	-2
медаліст	1
медовий	1
меланхолія	-2
мелодійний	1
менінгіт	-1
меншість	-1
мерзенний	-2
мерзота	-2
меркантильний	-1
мертвий	-2
мертвонароджений	-1
мільйон	1
міна	-2
мінеральний	1
мініатюрний	1
містечко	1
містечковий	-1
місткий	1
місто-герой	1
міфічний	-1
міцність	1
міцний	1
мішанина	-1
милосердний	1
милосердя	1
милостивий	1
милуватися	1
мимоволі	-1
минутися	1
миро	1
миролюбний	1
миротворець	1
миротворчий	1
мистецтво	1
мистецьки	1
мистецький	1
митарство	-2
миш'як	-1
млявий	-1
множинний	-1
могила	-1
могутній	1
могутність	1
модельний	1
модернізація	1
модернізований	1
модернізувати	1
модерний	1
моджахед	-1
модульний	1
мозолити	-2
молитва	1
молодець	1
молодість	1
монетний	1
монстр	-1
монументальний	1
моральність	1
морочити	-2
москіт	-2
моторошний	-1
мочити	-1
мракобісний	-2
мракобісся	-2
мрійливий	1
мрія	1
мріяти	1
мстивий	-1
мститися	-2
мудрість	1
мудрий	1
мужній	2
мужність	2
музикальний	1
мука	-2
мутний	-1
мученик	1
мучити	-2
мучитися	-2
мюнхенський	-1
набирати	-1
набридати	-1
набуття	1
нав'язливий	-1
нав'язування	-2
навідліг	-2
навішувати	-1
навмисний	-2
навтьоки	-1
навчання	1
нагадувати	-1
наганяти	-1
нагнати	-2
наговорювати	-1
нагорода	2
нагородження	1
нагороджувати	1
нагороджуватися	1
нагородити	2
награбувати	-2
нагримати	-2
нагрянути	-2
надгробок	-1
наддержава	1
надзвичайний	-1
надзусилля	2
надійність	1
надійний	1
надія	1
надихати	1
надихатися	1
надлишковий	-1
надмірність	-1
надприбутковий	2
надриватися	-1
надуманий	-1
надумати	-2
наживатися	-1
наївний	-1
наїзд	-1
найвдаліший	1
найгірший	-2
найефективніший	1
найжорстокіший	-2
найзнаменитіший	-2
найняти	-2
найсмачніший	1
найсміливіший	1
найсприятливіший	1
найстрашніший	-2
найталановитіший	1
найтепліший	2
найцінніший	1
найчарівніший	1
накидатися	-1
накинувши	-2
накипіти	-2
наклеп	-1
наклепницький	-1
накопичений	2
накручувати	-1
налагоджувати	1
налазити	-2
налитися	-2
наляканий	-2
налякати	-1
нанесення	-1
напад	-2
нападати	-1
нападки	-1
напасти	-2
напівмертвий	-1
напівписьменний	-1
наплювати	-1
наповал	-1
наповнений	2
напоїти	1
наполегливість	1
наполегливий	1
напруга	-1
напружувати	-1
напханий	-2
наражати	-1
нарікання	-1
наркобізнес	-1
наркодилер	-2
наркоман	-2
наркоманія	-1
наркоманський	-1
наркота	-2
наркотик	-1
наркотичний	-1
насаджувати	-1
насильник	-1
насильницький	-1
насильно	-1
насильство	-1
наситити	1
насмішити	-2
наснага	1
насолода	1
насолоджуватися	1
насрати	-2
настирливий	-2
насторожувати	-1
натерпітися	-2
натовп	-1
натуральний	1
натхненний	1
натхнення	1
натяжка	-1
науковець	1
наукоємний	1
нахабніти	-2
нахабно	-1
нахабство	-1
нахуй	-2
нацистський	-1
нацьковувати	-2
начуватися	-2
нашкодити	-2
наштовхуватися	-2
неабиякий	1
неагресивний	1
неадекватність	-2
неадекватний	-1
неактуальний	-1
неакуратний	-1
небажаний	-1
небажання	-1
небайдужий	1
небанальний	1
небезкорисний	1
небезпечний	-1
небитий	1
неблагонадійний	-1
неблагополуччя	-1
неважливий	-1
невгамовний	-1
невдалий	-1
невдача	-2
невдачливий	-1
невдоволення	-2
невдячний	-1
невеликий	-1
невігластво	-1
невідповідність	-1
невідповідний	-1
невідступний	1
невільник	-2
невірний	-2
невигідний	-1
невигідно	-1
невизнаний	-1
невизначений	-1
невиконаний	-1
невиконання	-1
невиліковний	-2
невимовний	1
невимушений	1
невинний	-2
невиплата	-2
невиплачений	-1
невиправданий	-1
невиправний	-1
невиразний	-1
невиразно	-1
невирішений	-1
невисокий	-1
невичерпний	1
невміння	-1
неволити	-2
неволя	-2
невпевнений	-1
невпинний	1
невразливий	1
неврівноважений	-1
невтішний	-1
невтомний	1
негативний	-1
негативно	-1
негідний	-1
негідник	-1
неглибокий	-1
негода	-1
неграмотність	-2
неграмотний	-1
негуманний	-1
недалекоглядний	-1
недбайливий	-1
недбалість	-2
недбалий	-1
недвозначний	-1
недешевий	-1
недієздатний	-1
недисциплінований	-1
недитячий	-1
недобрити	-2
недобросовісний	-1
недовговічний	-1
недоведений	-2
недовіра	-1
недовірливий	-1
недоглянутий	-1
недозволений	-1
недоладність	-1
недоладний	-1
недолік	-1
недолугість	-1
недолугий	-1
недолюблювати	-2
недоношений	-1
недопалок	-1
недоречний	-1
недорікуватий	-1
недоробка	-1
недорозвинений	-1
недосвідчений	1
недосконалий	-1
недостатній	-1
